duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
2436,75,0,1,50,4,better than today,300,1.4523159265518188,75,1,3,2,2,2,2,1,18,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,5,2,2,Owned,1,0,1,3,4,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5036,Primary (1-5),0,1,210,180,30
2776,42,0,0,50,4,better than today,270,0.5625753402709961,60,0,4,1,1,2,2,11.833333015441895,10.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,1,2,1,3,0,3,Owned,1,0,1,3,2,-1.5689871311187744,Daily labour,4,0,1,-0.4127283858996401,-0.32880223488740973,2,0,1036,No formal education,0,0,390,390,0
2710,40,0,0,50,4,better than today,300,1.4523159265518188,90,0,3,1,1,2,1,11.5,14,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,0,1,2,6,-0.8175992965698242,Current government job,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,4039,Secondary/Matric,1,1,250,200,50
2520,25,0,0,50,5,about the same as today,290,0.6783216595649719,70,1,2,4,4,2,2,12,12,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,10,2,Owned,1,0,2,4,4,-1.5689871311187744,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,1,0,6045,Secondary/Matric,0,0,240,296,-56
2880,24,0,0,50,5,about the same as today,260,1.003210186958313,70,1,3,2,2,2,2,13,11,1,0,1,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,1,6,1,Owned,1,0,1,1,2,0.685176432132721,Daily labour,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,6101,Middle (6-8),0,1,265,210,55
2875,25,0,0,40,5,better than today,245,0.8876404166221619,90,1,1,2,2,2,2,10,13,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,10,3,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6102,Secondary/Matric,0,1,210,180,30
2867,50,0,0,60,4,worse than today,235,0.810593843460083,70,0,1,1,2,2,1,10.5,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,1,Owned,0,0,0,2,4,-1.5689871311187744,Daily labour,3,0,0,-1.3513526183488216,-1.303569922385483,2,0,4103,Primary (1-5),1,1,200,180,20
2789,35,1,1,50,4,worse than today,260,0.5047021508216858,80,0,3,2,2,2,2,1.5,11.5,1,0,0,0,0,0,0,1,1,Facebook,1,head of household,0,1,1,2,8,1,Owned,1,1,1,2,2,0.685176432132721,Other,2,0,1,1.464520078998723,0.6459654526106634,2,0,3037,Middle (6-8),0,0,300,300,0
2673,27,0,0,30,4,better than today,301,1.460490345954895,80,1,1,4,4,2,2,12,13,1,1,1,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,4,5,3,Rented,1,0,2,3,4,-0.8175992965698242,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,1,6036,Primary (1-5),0,0,200,260,-60
2762,60,0,0,50,2,about the same as today,280,0.6204484701156616,80,0,6,2,2,1,1,12,10.5,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,1,2,1,6,10,2,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,4,0,0,-0.4127283858996401,-0.32880223488740973,3,0,1037,Secondary/Matric,1,1,300,300,0
3260,33,1,0,50,4,worse than today,305,0.9359956979751587,90,1,3,2,2,2,1,0.5,11,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,1,1,1,5,16,0,Owned,1,1,0,3,3,0.685176432132721,Earnings from trade,2,0,1,-1.3513526183488216,-0.32880223488740973,5,0,3045,University,1,1,230,230,0
2877,27,0,0,30,5,about the same as today,235,0.810593843460083,70,1,2,2,2,2,2,8,15,1,0,1,1,0,0,1,1,2,WhatsApp,0,Other,0,1,1,2,16,1,Owned,1,0,2,2,4,-0.8175992965698242,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,1,1,6103,University,0,1,275,240,35
2721,47,0,0,50,4,about the same as today,315,0.38766521215438843,100,0,4,1,2,2,1,10,14.5,1,0,1,1,0,0,1,1,0,WhatsApp,0,son of household head,1,1,1,6,5,3,Owned,1,0,2,3,6,-1.5689871311187744,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,1,0,4058,Primary (1-5),1,1,250,220,30
2558,27,0,0,0,4,about the same as today,289,0.8344352841377258,90,0,4,1,1,1,2,3,13.5,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,2,10,3,Owned,1,0,2,4,4,-1.5689871311187744,Daily labour,3,0,1,2.4031443114479045,2.5955008276068097,1,0,5058,Secondary/Matric,0,0,230,260,-30
2640,35,0,0,40,5,better than today,300,0.7361947894096375,80,0,3,1,2,1,1,10,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,2,12,2,Owned,1,0,1,2,5,-0.06621140241622925,Current government job,4,0,0,1.464520078998723,0.6459654526106634,3,0,4050,Intermediate,0,1,270,230,40
2785,44,1,0,70,4,worse than today,310,0.7940679788589478,80,0,1,2,4,2,1,10,12,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,5,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,2,0,3039,Secondary/Matric,1,0,350,350,0
2769,45,0,0,50,4,better than today,290,0.8407828211784363,80,1,3,2,2,2,2,8,16,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,4,1,Owned,1,0,0,1,2,-0.06621140241622925,Daily labour,4,0,0,-0.4127283858996401,0.6459654526106634,1,0,6059,Primary (1-5),0,1,270,250,20
2588,23,0,0,40,4,about the same as today,290,0.6783216595649719,80,1,2,2,2,2,2,12,14,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,0,3,8,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,4,0,0,0.5258958465495415,0.6459654526106634,1,0,6050,Middle (6-8),0,1,260,210,50
2907,38,0,0,50,4,about the same as today,300,0.7361947894096375,100,1,3,1,1,1,1,9.833333969116211,8.333333015441895,1,0,1,0,1,0,2,1,1,WhatsApp,0,head of household,0,1,0,3,18,1,Owned,1,1,1,3,5,0.685176432132721,Current government job,2,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2032,Postgraduate,1,1,200,200,0
3023,32,0,0,50,1,about the same as today,300,0.9042580723762512,100,0,4,1,1,1,1,9.5,8,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned someone else,0,0,1,2,2,-1.5689871311187744,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2043,No formal education,1,0,240,240,0
3223,65,0,0,50,4,better than today,296,0.7130455374717712,100,0,0,1,1,1,1,10,7,0,0,1,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,10,1,Owned,0,1,1,2,5,1.436564326286316,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2031,Secondary/Matric,1,0,350,350,0
2558,25,0,0,30,2,better than today,270,0.7138322591781616,70,0,6,1,2,2,1,13,13,1,0,0,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,2,10,1,Owned,1,1,2,3,3,-0.06621140241622925,Private job with self-employment,2,0,1,0.5258958465495415,-1.303569922385483,1,0,1043,Secondary/Matric,1,0,150,150,0
2505,35,0,0,50,2,about the same as today,300,0.7361947894096375,80,0,4,2,2,1,1,4,14.5,1,0,0,1,0,0,2,0,1,Facebook,0,head of household,0,1,1,3,16,1,Owned,1,0,1,2,3,-0.8175992965698242,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5050,University,0,1,270,230,40
3110,46,1,1,30,4,worse than today,310,0.7940679788589478,80,0,1,4,5,2,2,2.5,12.5,1,0,1,0,0,0,0,1,1,Facebook,1,head of household,0,1,1,2,16,1,Rented,1,1,1,3,3,2.1879522800445557,Private job with a salary,1,0,1,0.5258958465495415,-0.32880223488740973,3,0,3033,University,1,0,200,200,0
3020,27,0,0,50,1,about the same as today,220,0.39645591378211975,100,0,5,1,1,1,1,12.5,9.5,0,0,0,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,0,1,Owned,0,0,1,3,3,-0.8175992965698242,Private job with a salary,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2044,No formal education,1,1,100,100,0
2698,40,0,0,70,4,about the same as today,250,0.4468289911746979,70,0,6,2,1,1,1,11,9.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,2,10,1,Rented,1,0,1,2,4,0.685176432132721,Daily labour,3,0,0,-1.3513526183488216,0.6459654526106634,2,0,1040,Secondary/Matric,1,1,390,390,0
2550,40,0,0,50,1,about the same as today,305,0.7651313543319702,85,0,3,1,4,1,1,4,13,1,0,0,0,0,0,2,0,2,Facebook,0,head of household,0,1,1,2,16,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,5046,University,0,0,240,260,-20
3260,25,1,1,30,4,about the same as today,300,0.9042580723762512,80,1,2,4,4,2,2,1.5,14.833333015441895,1,0,0,0,0,0,1,0,1,Facebook,1,head of household,1,1,1,0,16,0,Owned,1,1,0,2,4,0.685176432132721,Private job with a salary,2,0,1,-1.3513526183488216,-0.32880223488740973,2,0,3044,University,0,1,200,200,0
2605,20,0,0,50,2,about the same as today,290,0.8407828211784363,60,0,7,1,1,1,1,0,12.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,7,1,Rented,1,0,1,1,1,0.685176432132721,Daily labour,4,0,0,0.5258958465495415,-0.32880223488740973,1,0,1044,Middle (6-8),1,1,180,180,0
2755,30,0,0,50,4,better than today,275,0.5915119051933289,70,0,7,2,2,1,2,11,10.5,1,0,1,0,0,1,1,1,1,Facebook,0,head of household,0,1,0,3,8,1,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,1038,Middle (6-8),1,1,150,150,0
2690,35,0,1,40,5,worse than today,280,0.7773075699806213,70,0,1,1,1,1,2,11.5,15.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,0,0,0,1,4,-0.06621140241622925,Daily labour,4,0,0,-0.4127283858996401,0.6459654526106634,2,0,4059,No formal education,0,1,275,250,25
2541,45,0,0,50,2,better than today,300,0.7361947894096375,90,0,3,2,2,2,2,4.5,13,1,0,1,1,1,0,2,1,2,Facebook,0,son of household head,1,1,1,3,10,4,Owned,1,0,3,2,6,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5045,Secondary/Matric,0,0,200,230,-30
3038,40,0,0,50,1,worse than today,27,0.8286167979240417,100,0,3,1,1,1,1,11.5,9,0,0,0,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,0,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2045,Secondary/Matric,1,0,200,200,0
3943,40,0,0,50,4,about the same as today,300,0.7361947894096375,100,0,0,1,1,1,1,12,9,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,10,1,Rented,0,0,0,1,2,-1.5689871311187744,Private job with a salary,5,0,1,-0.4127283858996401,-0.32880223488740973,0,0,2039,Secondary/Matric,1,0,200,200,0
3979,42,0,0,50,1,about the same as today,295,0.7072582244873047,100,0,7,1,1,1,1,13.5,9,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,10,1,Without rent,1,0,0,1,2,-0.8175992965698242,Private job with a salary,5,0,1,-0.4127283858996401,-0.32880223488740973,0,0,2040,Secondary/Matric,1,0,150,150,0
3984,50,0,0,50,1,better than today,300,0.7361947894096375,100,0,3,1,1,1,1,13,9,0,0,0,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,0,1,Rented,0,0,0,3,2,-1.5689871311187744,Daily labour,5,0,1,-0.4127283858996401,-0.32880223488740973,0,0,2036,No formal education,1,0,300,300,0
2931,40,0,0,50,4,better than today,245,0.8876404166221619,50,0,2,1,2,1,1,2,14.5,1,0,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,2,1,4,10,1,Owned,1,0,2,3,5,-1.5689871311187744,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,2,0,4102,Secondary/Matric,1,1,280,250,30
2662,40,0,0,40,5,about the same as today,290,0.6783216595649719,90,0,2,2,2,2,2,10,14,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,8,1,Owned,0,0,1,2,5,-0.8175992965698242,Private job with a salary,3,0,0,0.5258958465495415,-0.32880223488740973,2,1,4049,Middle (6-8),0,1,250,220,30
2623,24,0,1,30,4,better than today,287,0.8217402100563049,80,0,4,1,1,1,1,2.5,15,1,1,1,1,0,0,2,0,2,WhatsApp,0,son of household head,1,1,1,4,16,4,Owned,1,0,2,5,5,-1.5689871311187744,Earnings from trade,3,0,0,1.464520078998723,1.6207331401087366,2,0,5054,University,0,1,230,200,30
2785,52,0,1,40,5,better than today,290,0.6783216595649719,70,0,4,1,1,2,2,10.5,13.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,1,0,1,1,5,0.685176432132721,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,2,0,4042,No formal education,0,1,280,250,30
3260,21,1,0,30,4,worse than today,280,0.7773075699806213,90,0,2,2,2,1,1,3,12.5,1,1,0,0,0,0,1,0,1,Facebook,1,head of household,0,1,0,3,16,0,Owned,1,0,0,3,3,2.1879522800445557,Earnings from trade,3,0,1,0.5258958465495415,-0.32880223488740973,2,0,3042,University,1,0,200,200,0
3129,53,1,0,50,1,worse than today,270,0.7138322591781616,100,0,0,1,1,1,1,11.5,8,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,8,1,Owned,0,0,1,2,2,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2046,Middle (6-8),1,0,300,300,0
3270,48,1,0,50,4,about the same as today,270,0.7138322591781616,80,1,4,4,4,2,1,2,13,1,0,0,1,0,0,1,1,0,WhatsApp,0,Other,0,1,1,2,7,2,Owned,0,0,0,3,3,2.1879522800445557,Earnings from trade,4,0,0,-0.4127283858996401,-0.32880223488740973,2,0,3041,Middle (6-8),1,1,250,250,0
3212,65,1,0,50,4,about the same as today,285,0.6493850350379944,80,1,2,4,4,2,1,3,3.5,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,1,9,2,Rented,1,1,1,2,4,0.685176432132721,Other,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,3034,Secondary/Matric,0,1,350,350,0
2373,50,0,0,50,4,about the same as today,285,0.6493850350379944,80,0,2,2,2,2,2,4,12.5,1,0,0,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5042,Secondary/Matric,0,0,175,200,-25
3124,28,1,0,50,1,about the same as today,295,0.87252044677734375,100,0,0,1,1,1,1,13,8,0,0,1,0,1,0,1,0,1,WhatsApp,0,head of household,1,1,0,3,8,2,Owned,0,0,1,4,3,-2.3203749656677246,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2050,Middle (6-8),1,0,150,150,0
2762,38,0,0,60,5,about the same as today,300,0.9042580723762512,90,0,2,2,1,2,1,10,14,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,8,1,Rented,0,0,1,1,4,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,-1.303569922385483,2,0,4051,Middle (6-8),1,0,200,230,-30
2428,30,0,0,50,5,about the same as today,290,0.6783216595649719,80,1,1,4,4,2,2,10,11,1,1,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,12,1,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,-0.32880223488740973,1,1,6042,Intermediate,1,0,260,290,-30
2382,19,0,0,0,4,better than today,300,0.7361947894096375,85,0,4,2,1,1,1,2.5,14.166666030883789,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,0,1,0,3,8,2,Owned,1,0,0,2,2,-0.8175992965698242,Private job with a salary,4,0,1,1.464520078998723,1.6207331401087366,1,0,5043,Middle (6-8),0,0,210,250,-40
2972,42,0,0,40,5,about the same as today,290,0.8407828211784363,80,1,2,4,4,2,2,12,11,1,1,1,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,3,10,2,Owned,1,1,2,4,5,-0.06621140241622925,Earnings from trade,2,0,1,0.5258958465495415,0.6459654526106634,1,0,6053,Secondary/Matric,0,0,250,280,-30
2484,33,0,1,50,4,worse than today,290,0.27753305435180664,80,0,2,2,2,2,1,0,13.5,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,4,10,2,Rented,1,0,1,2,3,-0.06621140241622925,Other,3,0,0,0.5258958465495415,-0.32880223488740973,2,0,3055,Secondary/Matric,0,1,300,300,0
3195,48,0,0,50,4,worse than today,296,0.7130455374717712,100,1,1,2,2,1,2,11,9,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,18,1,Owned,0,0,1,3,4,-0.06621140241622925,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2035,Postgraduate,1,0,300,300,0
2387,36,0,0,30,1,about the same as today,310,0.7940679788589478,85,0,6,2,1,2,1,12.166666984558105,11,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,10,1,Owned,1,1,2,3,4,-0.8175992965698242,Private job with self-employment,2,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1033,Secondary/Matric,1,0,300,300,0
2793,38,0,1,50,5,worse than today,295,0.87252044677734375,90,0,0,2,1,1,1,2,14.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,3,0,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4054,No formal education,1,0,130,150,-20
2560,28,0,0,20,2,better than today,275,0.7455698847770691,75,0,7,1,1,1,1,0,11.166666984558105,1,0,0,0,0,0,1,1,1,Facebook,0,head of household,1,1,1,3,16,2,Owned,1,1,2,3,3,-0.06621140241622925,Private job with self-employment,2,0,0,-0.4127283858996401,0.6459654526106634,3,0,1041,University,0,1,150,150,0
2773,30,0,1,40,5,about the same as today,280,0.6204484701156616,60,0,3,2,2,1,1,11.5,14,1,0,0,0,0,0,1,1,0,WhatsApp,0,son of household head,1,2,1,2,0,3,Owned,0,0,0,2,5,-2.3203749656677246,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,1,4043,No formal education,0,1,240,200,40
2486,58,1,1,50,4,worse than today,320,0.40969163179397583,70,0,4,2,2,2,2,10,11,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Without rent,1,0,1,1,2,0.685176432132721,Daily labour,2,0,0,-1.3513526183488216,-1.303569922385483,2,0,3054,No formal education,1,1,350,350,0
2718,38,0,0,40,5,worse than today,290,0.8407828211784363,80,0,2,2,1,1,1,4,15,1,1,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,4,8,1,Rented,1,0,1,2,5,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,2,1,4057,Middle (6-8),0,0,180,200,-20
3246,42,0,0,30,5,about the same as today,280,0.7773075699806213,80,1,3,4,2,2,2,10,11,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,3,10,1,Owned,1,1,2,3,4,-0.06621140241622925,Earnings from trade,2,0,0,-0.4127283858996401,-0.32880223488740973,1,0,6055,Secondary/Matric,0,1,220,190,30
2999,27,0,0,50,1,about the same as today,296,0.8788679838180542,100,0,7,1,1,1,1,10.5,8,0,0,1,0,1,0,2,0,0,WhatsApp,0,head of household,0,1,0,3,10,1,Owned,0,0,1,2,3,-0.8175992965698242,Private job with a salary,4,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2041,Secondary/Matric,1,0,220,220,0
2727,26,0,0,50,5,worse than today,305,0.9359956979751587,100,0,1,1,2,2,2,9.5,12,1,1,1,1,0,0,1,1,1,Facebook,1,head of household,0,1,0,3,16,1,Owned,0,0,1,1,5,-0.06621140241622925,Earnings from trade,4,0,0,-1.3513526183488216,-0.32880223488740973,3,0,4052,University,1,1,300,220,80
3187,45,1,0,50,4,worse than today,250,0.4468289911746979,70,0,0,2,4,1,1,1,9.5,1,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,8,2,Rented,1,0,1,2,4,0.685176432132721,Earnings from trade,2,0,1,0.5258958465495415,-0.32880223488740973,2,0,3035,Middle (6-8),0,0,330,330,0
2617,25,0,0,70,1,better than today,290,0.8407828211784363,90,0,7,2,2,1,1,0,11,1,1,0,0,0,0,1,1,3,Facebook,0,head of household,0,1,0,3,12,2,Owned,1,0,2,3,4,-0.06621140241622925,Private job with self-employment,2,0,0,-1.3513526183488216,-0.32880223488740973,4,0,1047,Intermediate,1,1,380,380,0
3084,50,0,0,50,1,about the same as today,250,0.5868817567825317,100,0,1,1,1,1,1,12.5,9,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,5,1,Rented,0,0,1,2,3,-0.8175992965698242,Earnings from trade,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2047,Primary (1-5),1,1,270,270,0
2420,22,0,0,30,4,better than today,275,0.21145375072956085,75,0,6,2,1,2,1,0.5,10,1,0,1,0,1,0,3,1,2,Facebook,0,head of household,0,1,0,3,8,3,Owned,0,0,2,2,2,-1.5689871311187744,Daily labour,4,0,1,-0.4127283858996401,-0.32880223488740973,2,0,1054,Middle (6-8),1,0,120,120,0
3030,62,1,1,40,4,worse than today,270,0.7138322591781616,90,0,4,2,2,2,1,3.5,14,1,0,0,1,0,0,3,0,0,WhatsApp,0,head of household,1,1,0,3,12,0,Owned,1,0,1,2,2,-0.06621140241622925,Private job with a salary,2,0,0,0.5258958465495415,-1.303569922385483,3,0,3048,Intermediate,1,1,250,250,0
2707,26,0,0,30,2,about the same as today,301,0.9106056094169617,85,0,4,2,1,1,1,3.5,15,1,0,1,0,1,0,2,1,2,WhatsApp,0,son of household head,0,1,1,1,12,1,Owned,1,1,1,3,6,-0.06621140241622925,Private job with a salary,3,0,0,1.464520078998723,1.6207331401087366,2,0,5056,Intermediate,0,1,290,250,40
2796,50,0,0,50,5,about the same as today,300,0.9042580723762512,70,1,3,4,4,2,2,9,14,1,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,8,1,Owned,1,0,1,2,4,0.685176432132721,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6051,Middle (6-8),0,1,230,200,30
2608,33,0,0,0,5,about the same as today,290,0.6783216595649719,90,1,2,4,4,2,2,11,11,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,16,1,Owned,1,0,1,2,3,0.685176432132721,Current government job,3,0,0,0.5258958465495415,1.6207331401087366,1,0,6041,University,0,1,200,175,25
2729,50,0,0,50,5,better than today,295,0.87252044677734375,70,1,2,4,4,2,2,11,12,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,10,1,Owned,1,0,2,2,3,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6052,Secondary/Matric,0,1,260,240,20
3026,29,0,0,30,4,worse than today,300,0.9042580723762512,99,1,2,2,2,2,1,2,12,0,0,0,1,0,0,1,1,7,Facebook,1,head of household,0,1,0,3,16,0,Owned,1,1,1,2,2,1.436564326286316,Private job with a salary,2,0,1,1.464520078998723,0.6459654526106634,3,1,3047,University,0,0,200,200,0
2627,26,0,0,30,4,about the same as today,255,0.964686930179596,90,0,4,2,2,1,1,2,15.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,4,10,3,Owned,1,0,2,4,4,-0.8175992965698242,Daily labour,3,0,0,2.4031443114479045,1.6207331401087366,1,0,5102,Secondary/Matric,0,1,240,210,30
3131,28,1,0,0,4,better than today,300,0.9042580723762512,100,0,3,2,2,2,1,0,14,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,2,10,0,Owned someone else,1,0,0,1,2,-1.5689871311187744,Private job with a salary,5,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2048,Secondary/Matric,1,1,350,350,0
3020,50,1,1,50,4,about the same as today,250,0.5868817567825317,80,1,2,4,4,2,2,1.5,10.5,1,0,1,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,2,10,0,Owned,1,0,2,3,3,-0.8175992965698242,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,3,0,3046,Secondary/Matric,0,0,150,150,0
2775,44,0,0,40,4,worse than today,285,0.8090451955795288,70,0,3,1,2,1,1,12,11.5,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,8,2,Owned,1,0,2,2,4,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,-1.303569922385483,2,0,4055,Middle (6-8),1,1,250,210,40
3194,50,0,0,50,1,about the same as today,300,0.7361947894096375,100,0,3,1,1,1,1,10.5,9,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,5,1,Owned,1,0,1,2,6,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,0,0,2034,Primary (1-5),1,1,230,230,0
2625,52,0,1,50,2,about the same as today,290,0.8407828211784363,75,1,2,4,2,2,2,3,14.5,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,6,10,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,5051,Secondary/Matric,0,1,290,250,40
3260,38,0,1,40,4,worse than today,300,0.9042580723762512,99,0,1,2,2,2,2,2.5,11.5,0,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,16,0,Owned,1,1,0,2,3,2.939340114593506,Private job with a salary,2,0,0,0.5258958465495415,-1.303569922385483,3,0,3043,University,1,1,300,300,0
